measurement_id,measured_at,operation_name,index_type,rows_base,batch_size,probes,run_no,total_elapsed_ms,elapsed_ms_per_operation,affected_rows,found_rows,trigger_rows
757,2026-05-03 23:25:36.989266,insert,no_index,100000,1000,,1,1.806000,0.001806,1000,,
758,2026-05-03 23:25:36.99651,insert,no_index,100000,1000,,2,1.269000,0.001269,1000,,
759,2026-05-03 23:25:37.00212,insert,no_index,100000,1000,,3,1.232000,0.001232,1000,,
760,2026-05-03 23:25:37.008595,insert,no_index,100000,1000,,4,1.558000,0.001558,1000,,
761,2026-05-03 23:25:37.014132,insert,no_index,100000,1000,,5,1.145000,0.001145,1000,,
762,2026-05-03 23:25:38.000167,insert,simple_btree,100000,1000,,1,3.564000,0.003564,1000,,
763,2026-05-03 23:25:38.008758,insert,simple_btree,100000,1000,,2,3.209000,0.003209,1000,,
764,2026-05-03 23:25:38.016569,insert,simple_btree,100000,1000,,3,3.066000,0.003066,1000,,
765,2026-05-03 23:25:38.024935,insert,simple_btree,100000,1000,,4,3.490000,0.003490,1000,,
766,2026-05-03 23:25:38.032499,insert,simple_btree,100000,1000,,5,3.051000,0.003051,1000,,
767,2026-05-03 23:25:38.856042,insert,unique_btree,100000,1000,,1,3.245000,0.003245,1000,,
768,2026-05-03 23:25:38.866445,insert,unique_btree,100000,1000,,2,4.057000,0.004057,1000,,
769,2026-05-03 23:25:38.876394,insert,unique_btree,100000,1000,,3,5.083000,0.005083,1000,,
770,2026-05-03 23:25:38.885177,insert,unique_btree,100000,1000,,4,3.392000,0.003392,1000,,
771,2026-05-03 23:25:38.893316,insert,unique_btree,100000,1000,,5,3.421000,0.003421,1000,,
834,2026-05-03 23:26:09.3704,insert,expression_index,250000,1000,,1,12.595000,0.012595,1000,,
835,2026-05-03 23:26:09.395591,insert,expression_index,250000,1000,,2,8.627000,0.008627,1000,,
836,2026-05-03 23:26:09.424126,insert,expression_index,250000,1000,,3,9.047000,0.009047,1000,,
837,2026-05-03 23:26:09.446461,insert,expression_index,250000,1000,,4,8.038000,0.008038,1000,,
838,2026-05-03 23:26:09.476178,insert,expression_index,250000,1000,,5,11.610000,0.011610,1000,,
839,2026-05-03 23:26:10.817992,insert,function_index,250000,1000,,1,6.368000,0.006368,1000,,
840,2026-05-03 23:26:10.844173,insert,function_index,250000,1000,,2,4.489000,0.004489,1000,,
841,2026-05-03 23:26:10.867868,insert,function_index,250000,1000,,3,6.696000,0.006696,1000,,
842,2026-05-03 23:26:10.891971,insert,function_index,250000,1000,,4,4.125000,0.004125,1000,,
843,2026-05-03 23:26:10.914535,insert,function_index,250000,1000,,5,3.929000,0.003929,1000,,
819,2026-05-03 23:26:04.983687,insert,no_index,250000,1000,,1,1.797000,0.001797,1000,,
820,2026-05-03 23:26:04.996666,insert,no_index,250000,1000,,2,1.312000,0.001312,1000,,
821,2026-05-03 23:26:05.008053,insert,no_index,250000,1000,,3,1.200000,0.001200,1000,,
822,2026-05-03 23:26:05.023485,insert,no_index,250000,1000,,4,2.258000,0.002258,1000,,
823,2026-05-03 23:26:05.039438,insert,no_index,250000,1000,,5,2.301000,0.002301,1000,,
824,2026-05-03 23:26:06.167686,insert,simple_btree,250000,1000,,1,16.793000,0.016793,1000,,
825,2026-05-03 23:26:06.182811,insert,simple_btree,250000,1000,,2,2.962000,0.002962,1000,,
826,2026-05-03 23:26:06.200923,insert,simple_btree,250000,1000,,3,4.094000,0.004094,1000,,
827,2026-05-03 23:26:06.215465,insert,simple_btree,250000,1000,,4,3.195000,0.003195,1000,,
828,2026-05-03 23:26:06.23802,insert,simple_btree,250000,1000,,5,4.551000,0.004551,1000,,
829,2026-05-03 23:26:07.490541,insert,unique_btree,250000,1000,,1,3.278000,0.003278,1000,,
830,2026-05-03 23:26:07.509877,insert,unique_btree,250000,1000,,2,5.298000,0.005298,1000,,
831,2026-05-03 23:26:07.527619,insert,unique_btree,250000,1000,,3,4.161000,0.004161,1000,,
832,2026-05-03 23:26:07.542929,insert,unique_btree,250000,1000,,4,3.592000,0.003592,1000,,
833,2026-05-03 23:26:07.559328,insert,unique_btree,250000,1000,,5,4.881000,0.004881,1000,,
896,2026-05-03 23:26:49.350818,insert,expression_index,500000,1000,,1,36.814000,0.036814,1000,,
897,2026-05-03 23:26:49.380549,insert,expression_index,500000,1000,,2,6.814000,0.006814,1000,,
898,2026-05-03 23:26:49.415124,insert,expression_index,500000,1000,,3,7.491000,0.007491,1000,,
899,2026-05-03 23:26:49.448977,insert,expression_index,500000,1000,,4,10.145000,0.010145,1000,,
900,2026-05-03 23:26:49.480773,insert,expression_index,500000,1000,,5,7.459000,0.007459,1000,,
901,2026-05-03 23:26:51.012766,insert,function_index,500000,1000,,1,6.602000,0.006602,1000,,
902,2026-05-03 23:26:51.042752,insert,function_index,500000,1000,,2,3.081000,0.003081,1000,,
903,2026-05-03 23:26:51.067172,insert,function_index,500000,1000,,3,2.582000,0.002582,1000,,
904,2026-05-03 23:26:51.094298,insert,function_index,500000,1000,,4,2.280000,0.002280,1000,,
905,2026-05-03 23:26:51.125917,insert,function_index,500000,1000,,5,9.680000,0.009680,1000,,
881,2026-05-03 23:26:42.418395,insert,no_index,500000,1000,,1,1.781000,0.001781,1000,,
882,2026-05-03 23:26:42.442827,insert,no_index,500000,1000,,2,1.316000,0.001316,1000,,
883,2026-05-03 23:26:42.464521,insert,no_index,500000,1000,,3,1.514000,0.001514,1000,,
884,2026-05-03 23:26:42.488451,insert,no_index,500000,1000,,4,1.796000,0.001796,1000,,
885,2026-05-03 23:26:42.510762,insert,no_index,500000,1000,,5,2.776000,0.002776,1000,,
886,2026-05-03 23:26:44.312861,insert,simple_btree,500000,1000,,1,37.519000,0.037519,1000,,
887,2026-05-03 23:26:44.3405,insert,simple_btree,500000,1000,,2,3.320000,0.003320,1000,,
888,2026-05-03 23:26:44.367918,insert,simple_btree,500000,1000,,3,4.440000,0.004440,1000,,
889,2026-05-03 23:26:44.396377,insert,simple_btree,500000,1000,,4,5.163000,0.005163,1000,,
890,2026-05-03 23:26:44.424877,insert,simple_btree,500000,1000,,5,3.443000,0.003443,1000,,
891,2026-05-03 23:26:46.570708,insert,unique_btree,500000,1000,,1,3.350000,0.003350,1000,,
892,2026-05-03 23:26:46.61832,insert,unique_btree,500000,1000,,2,5.575000,0.005575,1000,,
893,2026-05-03 23:26:46.652949,insert,unique_btree,500000,1000,,3,5.243000,0.005243,1000,,
894,2026-05-03 23:26:46.684212,insert,unique_btree,500000,1000,,4,3.612000,0.003612,1000,,
895,2026-05-03 23:26:46.707671,insert,unique_btree,500000,1000,,5,3.849000,0.003849,1000,,
7,2026-05-03 23:24:29.466905,select,btree_index_nonclustered,10,,200,1,9.994000,0.049970,,200,
8,2026-05-03 23:24:29.47205,select,btree_index_nonclustered,10,,200,2,5.035000,0.025175,,200,
9,2026-05-03 23:24:29.477113,select,btree_index_nonclustered,10,,200,3,5.009000,0.025045,,200,
10,2026-05-03 23:24:29.483132,select,btree_index_nonclustered,10,,200,4,5.965000,0.029825,,200,
11,2026-05-03 23:24:29.488544,select,btree_index_nonclustered,10,,200,5,5.355000,0.026775,,200,
12,2026-05-03 23:24:29.49711,select,btree_index_nonclustered,10,,200,6,8.495000,0.042475,,200,
1,2026-05-03 23:24:29.280411,select,without_index_nonclustered,10,,200,1,9.947000,0.049735,,200,
2,2026-05-03 23:24:29.285488,select,without_index_nonclustered,10,,200,2,3.994000,0.019970,,200,
3,2026-05-03 23:24:29.288596,select,without_index_nonclustered,10,,200,3,3.070000,0.015350,,200,
4,2026-05-03 23:24:29.292024,select,without_index_nonclustered,10,,200,4,3.391000,0.016955,,200,
5,2026-05-03 23:24:29.29827,select,without_index_nonclustered,10,,200,5,6.191000,0.030955,,200,
6,2026-05-03 23:24:29.30567,select,without_index_nonclustered,10,,200,6,7.341000,0.036705,,200,
69,2026-05-03 23:24:32.748086,select,btree_index_nonclustered,25,,200,1,5.955000,0.029775,,200,
70,2026-05-03 23:24:32.752953,select,btree_index_nonclustered,25,,200,2,4.767000,0.023835,,200,
71,2026-05-03 23:24:32.758384,select,btree_index_nonclustered,25,,200,3,5.381000,0.026905,,200,
72,2026-05-03 23:24:32.766424,select,btree_index_nonclustered,25,,200,4,7.979000,0.039895,,200,
73,2026-05-03 23:24:32.774985,select,btree_index_nonclustered,25,,200,5,8.501000,0.042505,,200,
74,2026-05-03 23:24:32.779592,select,btree_index_nonclustered,25,,200,6,4.564000,0.022820,,200,
63,2026-05-03 23:24:32.627144,select,without_index_nonclustered,25,,200,1,4.900000,0.024500,,200,
64,2026-05-03 23:24:32.630958,select,without_index_nonclustered,25,,200,2,3.696000,0.018480,,200,
65,2026-05-03 23:24:32.634302,select,without_index_nonclustered,25,,200,3,3.314000,0.016570,,200,
66,2026-05-03 23:24:32.638663,select,without_index_nonclustered,25,,200,4,4.327000,0.021635,,200,
67,2026-05-03 23:24:32.643517,select,without_index_nonclustered,25,,200,5,4.811000,0.024055,,200,
68,2026-05-03 23:24:32.647058,select,without_index_nonclustered,25,,200,6,3.234000,0.016170,,200,
131,2026-05-03 23:24:36.184273,select,btree_index_nonclustered,50,,200,1,7.566000,0.037830,,200,
132,2026-05-03 23:24:36.189759,select,btree_index_nonclustered,50,,200,2,5.336000,0.026680,,200,
133,2026-05-03 23:24:36.195822,select,btree_index_nonclustered,50,,200,3,6.005000,0.030025,,200,
134,2026-05-03 23:24:36.200795,select,btree_index_nonclustered,50,,200,4,4.856000,0.024280,,200,
135,2026-05-03 23:24:36.205076,select,btree_index_nonclustered,50,,200,5,4.242000,0.021210,,200,
136,2026-05-03 23:24:36.210932,select,btree_index_nonclustered,50,,200,6,5.802000,0.029010,,200,
125,2026-05-03 23:24:36.056459,select,without_index_nonclustered,50,,200,1,5.500000,0.027500,,200,
126,2026-05-03 23:24:36.060998,select,without_index_nonclustered,50,,200,2,4.405000,0.022025,,200,
127,2026-05-03 23:24:36.064508,select,without_index_nonclustered,50,,200,3,3.466000,0.017330,,200,
128,2026-05-03 23:24:36.068358,select,without_index_nonclustered,50,,200,4,3.803000,0.019015,,200,
129,2026-05-03 23:24:36.07228,select,without_index_nonclustered,50,,200,5,3.877000,0.019385,,200,
130,2026-05-03 23:24:36.07565,select,without_index_nonclustered,50,,200,6,3.336000,0.016680,,200,
193,2026-05-03 23:24:39.629812,select,btree_index_nonclustered,100,,200,1,8.372000,0.041860,,200,
194,2026-05-03 23:24:39.635665,select,btree_index_nonclustered,100,,200,2,5.730000,0.028650,,200,
195,2026-05-03 23:24:39.641278,select,btree_index_nonclustered,100,,200,3,5.550000,0.027750,,200,
196,2026-05-03 23:24:39.646495,select,btree_index_nonclustered,100,,200,4,5.160000,0.025800,,200,
197,2026-05-03 23:24:39.651456,select,btree_index_nonclustered,100,,200,5,4.921000,0.024605,,200,
198,2026-05-03 23:24:39.658347,select,btree_index_nonclustered,100,,200,6,6.837000,0.034185,,200,
187,2026-05-03 23:24:39.470056,select,without_index_nonclustered,100,,200,1,6.377000,0.031885,,200,
188,2026-05-03 23:24:39.483022,select,without_index_nonclustered,100,,200,2,12.786000,0.063930,,200,
189,2026-05-03 23:24:39.493266,select,without_index_nonclustered,100,,200,3,10.106000,0.050530,,200,
190,2026-05-03 23:24:39.504318,select,without_index_nonclustered,100,,200,4,10.969000,0.054845,,200,
191,2026-05-03 23:24:39.514774,select,without_index_nonclustered,100,,200,5,10.375000,0.051875,,200,
192,2026-05-03 23:24:39.521217,select,without_index_nonclustered,100,,200,6,6.372000,0.031860,,200,
255,2026-05-03 23:24:43.419886,select,btree_index_nonclustered,250,,200,1,11.435000,0.057175,,200,
256,2026-05-03 23:24:43.430455,select,btree_index_nonclustered,250,,200,2,10.386000,0.051930,,200,
257,2026-05-03 23:24:43.44441,select,btree_index_nonclustered,250,,200,3,13.878000,0.069390,,200,
258,2026-05-03 23:24:43.461121,select,btree_index_nonclustered,250,,200,4,16.629000,0.083145,,200,
259,2026-05-03 23:24:43.473731,select,btree_index_nonclustered,250,,200,5,12.521000,0.062605,,200,
260,2026-05-03 23:24:43.483861,select,btree_index_nonclustered,250,,200,6,10.047000,0.050235,,200,
249,2026-05-03 23:24:43.262338,select,without_index_nonclustered,250,,200,1,8.749000,0.043745,,200,
250,2026-05-03 23:24:43.267877,select,without_index_nonclustered,250,,200,2,5.389000,0.026945,,200,
251,2026-05-03 23:24:43.275848,select,without_index_nonclustered,250,,200,3,7.905000,0.039525,,200,
252,2026-05-03 23:24:43.284847,select,without_index_nonclustered,250,,200,4,8.927000,0.044635,,200,
253,2026-05-03 23:24:43.293006,select,without_index_nonclustered,250,,200,5,8.083000,0.040415,,200,
254,2026-05-03 23:24:43.300998,select,without_index_nonclustered,250,,200,6,7.931000,0.039655,,200,
317,2026-05-03 23:24:47.22373,select,btree_index_nonclustered,500,,200,1,5.381000,0.026905,,200,
318,2026-05-03 23:24:47.231019,select,btree_index_nonclustered,500,,200,2,7.185000,0.035925,,200,
319,2026-05-03 23:24:47.239138,select,btree_index_nonclustered,500,,200,3,8.059000,0.040295,,200,
320,2026-05-03 23:24:47.246211,select,btree_index_nonclustered,500,,200,4,6.961000,0.034805,,200,
321,2026-05-03 23:24:47.251004,select,btree_index_nonclustered,500,,200,5,4.750000,0.023750,,200,
322,2026-05-03 23:24:47.25647,select,btree_index_nonclustered,500,,200,6,5.416000,0.027080,,200,
311,2026-05-03 23:24:47.066163,select,without_index_nonclustered,500,,200,1,12.358000,0.061790,,200,
312,2026-05-03 23:24:47.07735,select,without_index_nonclustered,500,,200,2,10.971000,0.054855,,200,
313,2026-05-03 23:24:47.085977,select,without_index_nonclustered,500,,200,3,8.556000,0.042780,,200,
314,2026-05-03 23:24:47.093633,select,without_index_nonclustered,500,,200,4,7.598000,0.037990,,200,
315,2026-05-03 23:24:47.101558,select,without_index_nonclustered,500,,200,5,7.868000,0.039340,,200,
316,2026-05-03 23:24:47.109672,select,without_index_nonclustered,500,,200,6,8.057000,0.040285,,200,
379,2026-05-03 23:24:51.073039,select,btree_index_nonclustered,1000,,200,1,6.100000,0.030500,,200,
380,2026-05-03 23:24:51.078913,select,btree_index_nonclustered,1000,,200,2,5.728000,0.028640,,200,
381,2026-05-03 23:24:51.086537,select,btree_index_nonclustered,1000,,200,3,7.576000,0.037880,,200,
382,2026-05-03 23:24:51.095684,select,btree_index_nonclustered,1000,,200,4,9.082000,0.045410,,200,
383,2026-05-03 23:24:51.105062,select,btree_index_nonclustered,1000,,200,5,9.305000,0.046525,,200,
384,2026-05-03 23:24:51.11094,select,btree_index_nonclustered,1000,,200,6,5.820000,0.029100,,200,
373,2026-05-03 23:24:50.903732,select,without_index_nonclustered,1000,,200,1,11.393000,0.056965,,200,
374,2026-05-03 23:24:50.914893,select,without_index_nonclustered,1000,,200,2,10.854000,0.054270,,200,
375,2026-05-03 23:24:50.925654,select,without_index_nonclustered,1000,,200,3,10.702000,0.053510,,200,
376,2026-05-03 23:24:50.941917,select,without_index_nonclustered,1000,,200,4,16.196000,0.080980,,200,
377,2026-05-03 23:24:50.955834,select,without_index_nonclustered,1000,,200,5,13.853000,0.069265,,200,
378,2026-05-03 23:24:50.968241,select,without_index_nonclustered,1000,,200,6,12.349000,0.061745,,200,
441,2026-05-03 23:24:55.159091,select,btree_index_nonclustered,2500,,200,1,9.976000,0.049880,,200,
442,2026-05-03 23:24:55.165282,select,btree_index_nonclustered,2500,,200,2,6.019000,0.030095,,200,
443,2026-05-03 23:24:55.171359,select,btree_index_nonclustered,2500,,200,3,5.928000,0.029640,,200,
444,2026-05-03 23:24:55.176373,select,btree_index_nonclustered,2500,,200,4,4.962000,0.024810,,200,
445,2026-05-03 23:24:55.183613,select,btree_index_nonclustered,2500,,200,5,7.188000,0.035940,,200,
446,2026-05-03 23:24:55.188743,select,btree_index_nonclustered,2500,,200,6,5.086000,0.025430,,200,
435,2026-05-03 23:24:54.895415,select,without_index_nonclustered,2500,,200,1,26.486000,0.132430,,200,
436,2026-05-03 23:24:54.918636,select,without_index_nonclustered,2500,,200,2,23.046000,0.115230,,200,
437,2026-05-03 23:24:54.952042,select,without_index_nonclustered,2500,,200,3,33.332000,0.166660,,200,
438,2026-05-03 23:24:54.978231,select,without_index_nonclustered,2500,,200,4,26.095000,0.130475,,200,
439,2026-05-03 23:24:55.010571,select,without_index_nonclustered,2500,,200,5,32.266000,0.161330,,200,
440,2026-05-03 23:24:55.038068,select,without_index_nonclustered,2500,,200,6,27.431000,0.137155,,200,
503,2026-05-03 23:25:00.17614,select,btree_index_nonclustered,5000,,200,1,20.585000,0.102925,,200,
504,2026-05-03 23:25:00.200791,select,btree_index_nonclustered,5000,,200,2,24.396000,0.121980,,200,
505,2026-05-03 23:25:00.210212,select,btree_index_nonclustered,5000,,200,3,9.348000,0.046740,,200,
506,2026-05-03 23:25:00.217921,select,btree_index_nonclustered,5000,,200,4,7.438000,0.037190,,200,
507,2026-05-03 23:25:00.224677,select,btree_index_nonclustered,5000,,200,5,6.693000,0.033465,,200,
508,2026-05-03 23:25:00.231563,select,btree_index_nonclustered,5000,,200,6,6.814000,0.034070,,200,
497,2026-05-03 23:24:59.684751,select,without_index_nonclustered,5000,,200,1,71.459000,0.357295,,200,
498,2026-05-03 23:24:59.775562,select,without_index_nonclustered,5000,,200,2,90.635000,0.453175,,200,
499,2026-05-03 23:24:59.847073,select,without_index_nonclustered,5000,,200,3,71.411000,0.357055,,200,
500,2026-05-03 23:24:59.896642,select,without_index_nonclustered,5000,,200,4,49.449000,0.247245,,200,
501,2026-05-03 23:24:59.942235,select,without_index_nonclustered,5000,,200,5,45.521000,0.227605,,200,
502,2026-05-03 23:24:59.987066,select,without_index_nonclustered,5000,,200,6,44.771000,0.223855,,200,
565,2026-05-03 23:25:05.296682,select,btree_index_nonclustered,10000,,200,1,5.739000,0.028695,,200,
566,2026-05-03 23:25:05.301374,select,btree_index_nonclustered,10000,,200,2,4.601000,0.023005,,200,
567,2026-05-03 23:25:05.307711,select,btree_index_nonclustered,10000,,200,3,6.288000,0.031440,,200,
568,2026-05-03 23:25:05.31349,select,btree_index_nonclustered,10000,,200,4,5.734000,0.028670,,200,
569,2026-05-03 23:25:05.318563,select,btree_index_nonclustered,10000,,200,5,5.032000,0.025160,,200,
570,2026-05-03 23:25:05.322944,select,btree_index_nonclustered,10000,,200,6,4.344000,0.021720,,200,
559,2026-05-03 23:25:04.67841,select,without_index_nonclustered,10000,,200,1,84.894000,0.424470,,200,
560,2026-05-03 23:25:04.788886,select,without_index_nonclustered,10000,,200,2,110.318000,0.551590,,200,
561,2026-05-03 23:25:04.890628,select,without_index_nonclustered,10000,,200,3,101.659000,0.508295,,200,
562,2026-05-03 23:25:04.988907,select,without_index_nonclustered,10000,,200,4,98.219000,0.491095,,200,
563,2026-05-03 23:25:05.077871,select,without_index_nonclustered,10000,,200,5,88.907000,0.444535,,200,
564,2026-05-03 23:25:05.169103,select,without_index_nonclustered,10000,,200,6,91.164000,0.455820,,200,
627,2026-05-03 23:25:11.896881,select,btree_index_nonclustered,25000,,200,1,16.998000,0.084990,,200,
628,2026-05-03 23:25:11.905496,select,btree_index_nonclustered,25000,,200,2,8.477000,0.042385,,200,
629,2026-05-03 23:25:11.912399,select,btree_index_nonclustered,25000,,200,3,6.835000,0.034175,,200,
630,2026-05-03 23:25:11.919869,select,btree_index_nonclustered,25000,,200,4,7.405000,0.037025,,200,
631,2026-05-03 23:25:11.926814,select,btree_index_nonclustered,25000,,200,5,6.892000,0.034460,,200,
632,2026-05-03 23:25:11.931361,select,btree_index_nonclustered,25000,,200,6,4.493000,0.022465,,200,
621,2026-05-03 23:25:10.547348,select,without_index_nonclustered,25000,,200,1,255.102000,1.275510,,200,
622,2026-05-03 23:25:10.771283,select,without_index_nonclustered,25000,,200,2,223.739000,1.118695,,200,
623,2026-05-03 23:25:11.009109,select,without_index_nonclustered,25000,,200,3,237.751000,1.188755,,200,
624,2026-05-03 23:25:11.264394,select,without_index_nonclustered,25000,,200,4,255.206000,1.276030,,200,
625,2026-05-03 23:25:11.473502,select,without_index_nonclustered,25000,,200,5,209.047000,1.045235,,200,
626,2026-05-03 23:25:11.70445,select,without_index_nonclustered,25000,,200,6,230.869000,1.154345,,200,
689,2026-05-03 23:25:21.336183,select,btree_index_nonclustered,50000,,200,1,8.974000,0.044870,,200,
690,2026-05-03 23:25:21.344245,select,btree_index_nonclustered,50000,,200,2,7.897000,0.039485,,200,
691,2026-05-03 23:25:21.351849,select,btree_index_nonclustered,50000,,200,3,7.512000,0.037560,,200,
692,2026-05-03 23:25:21.361077,select,btree_index_nonclustered,50000,,200,4,9.150000,0.045750,,200,
693,2026-05-03 23:25:21.370167,select,btree_index_nonclustered,50000,,200,5,9.031000,0.045155,,200,
694,2026-05-03 23:25:21.376633,select,btree_index_nonclustered,50000,,200,6,6.413000,0.032065,,200,
683,2026-05-03 23:25:18.841283,select,without_index_nonclustered,50000,,200,1,434.639000,2.173195,,200,
684,2026-05-03 23:25:19.321207,select,without_index_nonclustered,50000,,200,2,479.679000,2.398395,,200,
685,2026-05-03 23:25:19.755341,select,without_index_nonclustered,50000,,200,3,434.066000,2.170330,,200,
686,2026-05-03 23:25:20.206685,select,without_index_nonclustered,50000,,200,4,451.281000,2.256405,,200,
687,2026-05-03 23:25:20.667998,select,without_index_nonclustered,50000,,200,5,461.250000,2.306250,,200,
688,2026-05-03 23:25:21.114468,select,without_index_nonclustered,50000,,200,6,446.374000,2.231870,,200,
751,2026-05-03 23:25:36.170986,select,btree_index_nonclustered,100000,,200,1,25.105000,0.125525,,200,
752,2026-05-03 23:25:36.215547,select,btree_index_nonclustered,100000,,200,2,44.301000,0.221505,,200,
753,2026-05-03 23:25:36.229528,select,btree_index_nonclustered,100000,,200,3,13.900000,0.069500,,200,
754,2026-05-03 23:25:36.241585,select,btree_index_nonclustered,100000,,200,4,11.970000,0.059850,,200,
755,2026-05-03 23:25:36.251332,select,btree_index_nonclustered,100000,,200,5,9.674000,0.048370,,200,
756,2026-05-03 23:25:36.26127,select,btree_index_nonclustered,100000,,200,6,9.798000,0.048990,,200,
745,2026-05-03 23:25:30.861072,select,without_index_nonclustered,100000,,200,1,1103.623000,5.518115,,200,
746,2026-05-03 23:25:31.775868,select,without_index_nonclustered,100000,,200,2,914.555000,4.572775,,200,
747,2026-05-03 23:25:32.821431,select,without_index_nonclustered,100000,,200,3,1045.454000,5.227270,,200,
748,2026-05-03 23:25:33.955322,select,without_index_nonclustered,100000,,200,4,1133.776000,5.668880,,200,
749,2026-05-03 23:25:34.917833,select,without_index_nonclustered,100000,,200,5,962.434000,4.812170,,200,
750,2026-05-03 23:25:35.867223,select,without_index_nonclustered,100000,,200,6,949.326000,4.746630,,200,
813,2026-05-03 23:26:03.923847,select,btree_index_nonclustered,250000,,200,1,16.113000,0.080565,,200,
814,2026-05-03 23:26:03.941802,select,btree_index_nonclustered,250000,,200,2,17.774000,0.088870,,200,
815,2026-05-03 23:26:03.959749,select,btree_index_nonclustered,250000,,200,3,17.679000,0.088395,,200,
816,2026-05-03 23:26:03.972205,select,btree_index_nonclustered,250000,,200,4,12.396000,0.061980,,200,
817,2026-05-03 23:26:03.986889,select,btree_index_nonclustered,250000,,200,5,14.630000,0.073150,,200,
818,2026-05-03 23:26:04.000299,select,btree_index_nonclustered,250000,,200,6,13.359000,0.066795,,200,
807,2026-05-03 23:25:50.055014,select,without_index_nonclustered,250000,,200,1,2460.163000,12.300815,,200,
808,2026-05-03 23:25:52.645132,select,without_index_nonclustered,250000,,200,2,2589.942000,12.949710,,200,
809,2026-05-03 23:25:55.215429,select,without_index_nonclustered,250000,,200,3,2570.193000,12.850965,,200,
810,2026-05-03 23:25:58.221195,select,without_index_nonclustered,250000,,200,4,3005.649000,15.028245,,200,
811,2026-05-03 23:26:00.971555,select,without_index_nonclustered,250000,,200,5,2750.267000,13.751335,,200,
812,2026-05-03 23:26:03.588187,select,without_index_nonclustered,250000,,200,6,2616.416000,13.082080,,200,
875,2026-05-03 23:26:40.580964,select,btree_index_nonclustered,500000,,200,1,24.127000,0.120635,,200,
876,2026-05-03 23:26:40.602673,select,btree_index_nonclustered,500000,,200,2,21.592000,0.107960,,200,
877,2026-05-03 23:26:40.623188,select,btree_index_nonclustered,500000,,200,3,20.460000,0.102300,,200,
878,2026-05-03 23:26:40.645342,select,btree_index_nonclustered,500000,,200,4,21.962000,0.109810,,200,
879,2026-05-03 23:26:40.66675,select,btree_index_nonclustered,500000,,200,5,21.342000,0.106710,,200,
880,2026-05-03 23:26:40.685758,select,btree_index_nonclustered,500000,,200,6,18.953000,0.094765,,200,
869,2026-05-03 23:26:22.034492,select,without_index_nonclustered,500000,,200,1,3446.887000,17.234435,,200,
870,2026-05-03 23:26:25.71747,select,without_index_nonclustered,500000,,200,2,3682.709000,18.413545,,200,
871,2026-05-03 23:26:29.194423,select,without_index_nonclustered,500000,,200,3,3476.865000,17.384325,,200,
872,2026-05-03 23:26:32.906251,select,without_index_nonclustered,500000,,200,4,3711.733000,18.558665,,200,
873,2026-05-03 23:26:36.451675,select,without_index_nonclustered,500000,,200,5,3545.323000,17.726615,,200,
874,2026-05-03 23:26:40.162667,select,without_index_nonclustered,500000,,200,6,3710.900000,18.554500,,200,
53,2026-05-03 23:24:32.096966,update,expression_index,10,10,,1,1.226000,0.122600,10,,10
54,2026-05-03 23:24:32.098814,update,expression_index,10,10,,2,0.134000,0.013400,10,,10
55,2026-05-03 23:24:32.099055,update,expression_index,10,10,,3,0.118000,0.011800,10,,10
56,2026-05-03 23:24:32.099266,update,expression_index,10,10,,4,0.114000,0.011400,10,,10
57,2026-05-03 23:24:32.099471,update,expression_index,10,10,,5,0.203000,0.020300,10,,10
58,2026-05-03 23:24:32.369013,update,function_index,10,10,,1,1.349000,0.134900,10,,10
59,2026-05-03 23:24:32.371062,update,function_index,10,10,,2,0.211000,0.021100,10,,10
60,2026-05-03 23:24:32.371452,update,function_index,10,10,,3,0.135000,0.013500,10,,10
61,2026-05-03 23:24:32.371708,update,function_index,10,10,,4,0.141000,0.014100,10,,10
62,2026-05-03 23:24:32.371954,update,function_index,10,10,,5,0.123000,0.012300,10,,10
38,2026-05-03 23:24:31.219304,update,no_extra_index,10,10,,1,1.911000,0.191100,10,,10
39,2026-05-03 23:24:31.222047,update,no_extra_index,10,10,,2,0.110000,0.011000,10,,10
40,2026-05-03 23:24:31.222261,update,no_extra_index,10,10,,3,0.103000,0.010300,10,,10
41,2026-05-03 23:24:31.222451,update,no_extra_index,10,10,,4,0.100000,0.010000,10,,10
42,2026-05-03 23:24:31.222633,update,no_extra_index,10,10,,5,0.097000,0.009700,10,,10
43,2026-05-03 23:24:31.543563,update,simple_btree,10,10,,1,2.069000,0.206900,10,,10
44,2026-05-03 23:24:31.546571,update,simple_btree,10,10,,2,0.238000,0.023800,10,,10
45,2026-05-03 23:24:31.546995,update,simple_btree,10,10,,3,0.222000,0.022200,10,,10
46,2026-05-03 23:24:31.547374,update,simple_btree,10,10,,4,0.187000,0.018700,10,,10
47,2026-05-03 23:24:31.547701,update,simple_btree,10,10,,5,0.629000,0.062900,10,,10
48,2026-05-03 23:24:31.81921,update,unique_btree,10,10,,1,1.128000,0.112800,10,,10
49,2026-05-03 23:24:31.820896,update,unique_btree,10,10,,2,0.154000,0.015400,10,,10
50,2026-05-03 23:24:31.821211,update,unique_btree,10,10,,3,0.136000,0.013600,10,,10
51,2026-05-03 23:24:31.821451,update,unique_btree,10,10,,4,0.118000,0.011800,10,,10
52,2026-05-03 23:24:31.821661,update,unique_btree,10,10,,5,0.115000,0.011500,10,,10
115,2026-05-03 23:24:35.499536,update,expression_index,25,25,,1,1.335000,0.053400,25,,25
